year,month,day,hours,baclaran_northbound_in,edsa_southbound_in,edsa_northbound_in,libertad_southbound_in,libertad_northbound_in,gil_puyat_southbound_in,gil_puyat_northbound_in,vito_cruz_southbound_in,vito_cruz_northbound_in,quirino_southbound_in,quirino_northbound_in,pedro_gil_southbound_in,pedro_gil_northbound_in,un_avenue_southbound_in,un_avenue_northbound_in,central_southbound_in,central_northbound_in,carriedo_southbound_in,carriedo_northbound_in,doroteo_jose_southbound_in,doroteo_jose_northbound_in,bambang_southbound_in,bambang_northbound_in,tayuman_southbound_in,tayuman_northbound_in,blumentritt_southbound_in,blumentritt_northbound_in,abad_santos_southbound_in,abad_santos_northbound_in,r_papa_southbound_in,r_papa_northbound_in,5th_avenue_southbound_in,5th_avenue_northbound_in,monumento_southbound_in,monumento_northbound_out,balintawak_southbound_in,balintawak_northbound_out,roosevelt_southbound_in,roosevelt_northbound_out
2014,November,Sunday,3:00-4:00,2311,2992,0,568,47,1570,197,776,184,328,106,585,392,874,260,171,447,864,1299,554,1062,56,211,194,588,97,626,55,221,5,669,17,618,576,2886,0,551,0,1295
2014,November,Sunday,4:00-5:00,2118,3056,0,667,119,1782,125,756,156,330,240,707,381,538,286,284,325,1131,911,465,985,66,221,160,712,78,743,30,254,9,659,26,627,319,3419,0,622,0,1326
2014,November,Sunday,5:00-6:00,827,2869,0,839,15,1986,148,585,132,410,141,881,251,548,367,206,303,1170,526,407,1054,75,216,321,564,67,764,20,356,20,713,24,781,194,4003,0,628,0,1431
2014,November,Sunday,6:00-7:00,772,2813,0,678,47,1635,169,669,142,448,116,680,378,356,236,203,269,729,583,434,898,71,178,165,777,97,851,49,305,20,663,31,769,509,3743,0,646,0,1462
2014,November,Sunday,7:00-8:00,902,2566,0,740,18,1372,103,450,137,428,90,577,303,248,203,136,235,357,376,318,750,50,175,255,669,73,743,21,368,24,718,48,690,201,2906,0,610,0,1353
2014,November,Sunday,8:00-9:00,771,1830,0,467,69,1583,19,405,97,325,81,473,262,224,188,122,154,255,264,212,652,74,181,126,634,30,710,8,345,21,629,50,608,57,663,0,578,0,1240
2014,November,Sunday,9:00-10:00,414,528,0,193,8,269,53,168,49,145,31,196,75,98,43,18,25,0,2,8,5,2,4,6,7,2,6,0,3,2,6,2,15,3,94,0,110,0,226
2014,November,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,December,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,December,Monday,5:00-6:00,4867,798,0,154,46,824,95,165,14,109,72,313,190,318,481,57,99,271,260,70,263,26,42,44,182,68,117,7,52,2,75,22,99,105,3324,0,122,0,173
2014,December,Monday,6:00-7:00,7860,2271,0,663,50,2557,162,618,157,366,231,751,403,1037,772,313,790,561,604,429,632,82,130,247,285,41,378,16,128,7,192,19,345,85,6212,0,272,0,437
2014,December,Monday,7:00-8:00,3980,3894,0,1076,226,4255,617,1480,177,1042,236,1209,972,2346,1559,636,1356,1520,934,650,1367,111,212,221,664,37,551,30,174,10,237,60,633,293,4583,0,476,0,972
2014,December,Monday,8:00-9:00,1889,3438,0,1064,45,4002,250,1221,218,1193,354,1750,728,2620,1271,445,1622,1177,1873,1017,1140,80,272,206,747,34,505,16,210,6,306,54,617,85,3066,0,524,0,1069
2014,December,Monday,9:00-10:00,1348,3252,0,852,91,3067,238,1020,187,1036,182,1446,923,1862,1439,628,1200,1252,1407,537,1421,97,236,191,860,42,496,7,190,4,253,9,459,185,2326,0,391,0,998
2014,December,Monday,10:00-11:00,1055,2938,0,864,26,2380,269,818,197,657,259,1246,516,1176,1203,564,990,1754,954,642,1279,131,241,168,724,64,482,38,190,6,330,12,500,132,3553,0,347,0,961
2014,December,Monday,11:00-12:00,1494,3200,0,830,49,2199,463,937,143,703,197,1070,672,844,1209,629,940,1162,1255,749,1156,81,256,217,704,67,511,7,204,8,313,43,569,130,2503,0,460,0,1228
2014,December,Monday,12:00-1:00 PM,1272,3205,0,789,57,2411,163,768,181,587,261,1207,598,1203,839,602,797,1058,1007,238,1606,56,264,299,578,15,569,28,242,9,389,23,570,218,4467,0,517,0,1254
2014,December,Monday,1:00-2:00,968,3464,0,821,87,2813,193,742,208,631,221,1213,510,1157,803,474,923,803,1374,470,1350,108,234,210,617,60,532,25,214,6,333,26,561,263,3733,0,506,0,1401
2014,December,Monday,2:00-3:00,1039,3089,0,819,64,2778,281,783,138,577,250,1101,379,1046,820,375,864,1012,1292,745,1303,112,277,171,694,92,585,21,245,19,499,43,638,241,4312,0,572,0,1532
2014,December,Monday,3:00-4:00,1136,3557,0,860,71,2234,280,689,163,572,185,787,528,1120,334,277,723,888,1334,679,1302,74,282,229,696,103,664,65,264,5,586,23,832,351,5368,0,754,0,1816
2014,December,Monday,4:00-5:00,1053,3137,0,793,141,2555,179,668,138,426,310,908,489,735,391,432,495,1222,984,683,1447,100,332,206,918,91,861,44,373,9,649,41,993,623,8220,0,875,0,2236
2014,December,Monday,5:00-6:00,1405,3802,0,1297,23,3051,232,727,165,590,203,1118,319,657,440,299,439,1526,686,651,1687,119,341,460,808,96,1103,25,443,25,898,46,1516,126,8981,0,1120,0,2924
