year,month,day,hours,baclaran_northbound_out,edsa_southbound_out,edsa_northbound_out,libertad_southbound_out,libertad_northbound_out,gil_puyat_southbound_out,gil_puyat_northbound_out,vito_cruz_southbound_out,vito_cruz_northbound_out,quirouto_southbound_out,quirouto_northbound_out,pedro_gil_southbound_out,pedro_gil_northbound_out,un_avenue_southbound_out,un_avenue_northbound_out,central_southbound_out,central_northbound_out,carriedo_southbound_out,carriedo_northbound_out,doroteo_jose_southbound_out,doroteo_jose_northbound_out,bambang_southbound_out,bambang_northbound_out,tayuman_southbound_out,tayuman_northbound_out,blumentritt_southbound_out,blumentritt_northbound_out,abad_santos_southbound_out,abad_santos_northbound_out,r_papa_southbound_out,r_papa_northbound_out,5th_avenue_southbound_out,5th_avenue_northbound_out,monumento_southbound_out,monumento_northbound_out,balouttawak_southbound_out,balouttawak_northbound_out,roosevelt_southbound_out,roosevelt_northbound_out
2013,January,Sunday,6:00-7:00,984,2256,0,632,44,1413,146,604,128,477,123,693,385,398,264,207,275,776,620,358,741,64,162,170,799,76,668,44,273,15,511,26,652,513,3931,0,518,0,1192
2013,January,Sunday,7:00-8:00,988,2148,0,689,17,1185,89,407,124,455,96,587,308,278,227,139,240,380,400,262,619,45,160,262,688,57,582,19,330,19,554,41,585,203,3172,0,489,0,1102
2013,January,Sunday,8:00-9:00,904,1493,0,428,65,1321,37,366,106,346,96,482,301,250,233,123,158,271,281,175,538,67,164,130,686,24,609,7,339,16,549,42,558,57,782,0,463,0,1010
2013,January,Sunday,9:00-10:00,362,421,0,193,7,294,22,144,20,158,19,200,19,110,22,20,21,0,5,11,6,3,2,8,3,1,7,0,5,1,6,2,8,4,31,0,159,0,324
2013,January,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Monday,5:00-6:00,5359,856,0,159,48,811,94,203,17,136,89,381,232,398,602,72,124,295,284,73,274,29,46,51,210,78,133,6,50,2,83,21,92,129,3844,0,102,0,152
2013,February,Monday,6:00-7:00,8622,2589,0,762,57,2811,178,825,209,490,309,984,528,1332,992,424,1072,603,650,467,688,99,157,302,348,46,432,18,144,7,207,19,343,90,7318,0,228,0,409
2013,February,Monday,7:00-8:00,3172,4663,0,1249,263,4763,691,2034,244,1458,330,1593,1281,3155,2097,855,1825,1661,1021,721,1515,139,266,270,810,42,620,32,184,11,255,60,640,345,5171,0,427,0,947
2013,February,Monday,8:00-9:00,1245,4137,0,1347,53,3535,278,1716,300,1624,494,2135,956,3409,1717,601,2192,1278,2033,1138,1276,101,346,249,901,37,552,16,220,7,328,54,612,85,3135,0,462,0,1026
2013,February,Monday,9:00-10:00,1094,3158,0,1003,102,2859,251,1224,244,1212,248,1870,1171,2572,1870,821,1569,1322,1486,577,1525,118,287,227,1022,47,556,7,190,4,258,8,423,232,2348,0,316,0,874
2013,February,Monday,10:00-11:00,1104,2643,0,958,29,2388,284,1017,252,798,338,1365,645,1526,1539,759,1309,1816,988,688,1371,157,290,196,847,70,532,41,204,6,361,11,465,75,3749,0,281,0,842
2013,February,Monday,11:00-12:00,1096,3187,0,946,56,2225,469,1237,189,906,254,1269,796,1061,1520,800,1197,1219,1316,808,1248,97,305,252,819,75,573,8,228,9,325,40,526,156,2825,0,385,0,1083
2013,February,Monday,12:00-1:00 PM,1080,3088,0,850,62,2427,164,1007,237,751,334,1508,747,1527,1066,776,1028,1090,1037,259,1744,68,320,355,689,16,621,31,274,10,418,22,543,223,5271,0,438,0,1104
2013,February,Monday,1:00-2:00,1099,3136,0,862,99,2807,202,962,270,808,283,1457,613,1471,1021,619,1205,828,1418,510,1463,126,273,234,687,66,586,27,236,6,356,24,517,291,4389,0,426,0,1247
2013,February,Monday,2:00-3:00,1032,3010,0,845,71,2607,292,1007,178,713,309,1330,458,1268,993,484,1115,1044,1332,797,1393,132,327,196,796,103,654,22,262,21,565,40,596,271,5194,0,489,0,1375
2013,February,Monday,3:00-4:00,1123,3574,0,948,78,2238,280,834,198,722,234,925,620,1274,379,353,920,912,1370,727,1393,87,331,258,785,117,752,73,296,5,641,22,789,323,6586,0,667,0,1661
2013,February,Monday,4:00-5:00,1103,3042,0,830,148,2539,180,808,167,501,365,1056,569,849,452,546,625,1266,1020,752,1593,120,398,237,1054,105,992,52,433,10,728,40,976,762,10522,0,777,0,2112
2013,February,Monday,5:00-6:00,1248,4603,0,1435,26,3177,237,933,211,715,246,1296,370,733,491,375,551,1626,731,725,1879,144,413,539,946,115,1319,28,500,30,1051,47,1542,119,11405,0,1029,0,2836
2013,February,Monday,6:00-7:00,1170,4043,0,1238,86,2847,295,894,190,811,210,1375,765,610,405,379,504,1006,804,835,1729,143,360,305,1436,165,1446,106,653,37,1220,68,1724,490,6956,0,1252,0,3041
2013,February,Monday,7:00-8:00,1127,3373,0,1054,26,2343,176,527,161,664,140,854,448,416,341,205,354,499,526,496,1170,83,290,387,1017,129,1309,38,659,36,1062,104,1488,185,4386,0,963,0,2664
2013,February,Monday,8:00-9:00,1066,1841,0,688,102,1519,29,459,110,509,127,508,241,372,263,186,223,304,316,330,1015,109,268,219,1157,45,1161,12,534,24,812,65,857,508,2206,0,669,0,1828
2013,February,Monday,9:00-10:00,261,549,0,369,74,447,22,322,77,320,80,436,207,206,146,71,85,126,112,168,368,58,104,113,396,24,395,9,285,18,393,57,412,454,255,0,443,0,1089
2013,February,Monday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Tuesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Tuesday,5:00-6:00,5096,870,0,158,48,791,91,217,19,134,88,374,228,426,644,80,138,296,284,75,282,30,47,51,212,77,132,7,52,2,89,21,94,130,3772,0,106,0,144
2013,February,Tuesday,6:00-7:00,7873,2630,0,761,57,2741,174,884,224,486,306,965,518,1425,1061,471,1191,605,651,482,709,101,160,305,351,46,429,19,150,8,222,20,352,90,7124,0,236,0,388
2013,February,Tuesday,7:00-8:00,2130,4736,0,1246,262,4644,674,2178,261,1445,327,1563,1257,3374,2243,950,2026,1664,1023,743,1562,142,271,273,818,41,616,33,191,12,273,62,655,346,4876,0,443,0,899
2013,February,Tuesday,8:00-9:00,1287,4003,0,1239,53,3305,272,1756,321,1618,489,2106,938,3282,1836,668,2434,1281,2037,1173,1315,103,352,252,911,37,548,17,228,7,351,55,627,85,2825,0,478,0,973
2013,February,Tuesday,9:00-10:00,1212,3070,0,976,101,2651,245,1255,262,1273,246,1792,1149,2437,2000,887,1743,1325,1489,595,1572,120,292,230,1032,47,552,8,198,5,276,9,433,233,2124,0,327,0,829
2013,February,Tuesday,10:00-11:00,1051,2513,0,898,29,2244,277,1088,269,783,335,1421,632,1572,1646,831,1453,1820,990,709,1414,160,295,198,855,70,528,43,213,7,386,11,476,76,3576,0,291,0,798
2013,February,Tuesday,11:00-12:00,1052,3050,0,940,55,2142,457,1299,202,889,252,1223,781,1135,1626,888,1329,1221,1319,834,1287,99,311,255,828,74,569,8,237,9,348,41,538,156,2770,0,399,0,1028
2013,February,Tuesday,12:00-1:00 PM,1090,2933,0,848,61,2358,160,1078,254,744,331,1480,733,1633,1140,862,1141,1092,1039,267,1798,70,326,359,696,16,617,33,285,10,448,22,556,223,5223,0,454,0,1047
2013,February,Tuesday,1:00-2:00,1075,3030,0,910,99,2745,197,1030,289,791,280,1429,602,1573,1092,688,1339,830,1421,526,1509,128,277,236,695,65,582,28,246,7,381,24,529,292,4358,0,441,0,1183
2013,February,Tuesday,2:00-3:00,1092,2918,0,887,71,2613,285,1053,190,692,306,1258,450,1389,1062,535,1238,1046,1335,822,1437,135,333,198,804,102,650,23,272,23,605,41,610,272,5245,0,507,0,1304
2013,February,Tuesday,3:00-4:00,1169,3648,0,946,78,2182,273,893,212,716,232,907,608,1362,406,392,1022,914,1373,749,1437,89,337,261,793,116,747,76,308,6,687,22,808,324,6747,0,691,0,1576
2013,February,Tuesday,4:00-5:00,1117,3186,0,828,148,2500,176,865,179,497,361,1036,558,908,483,606,694,1268,1022,776,1643,122,405,239,1065,104,985,54,450,10,779,41,999,764,10962,0,805,0,2004
2013,February,Tuesday,5:00-6:00,1321,4856,0,1382,26,3098,231,999,226,709,244,1271,363,784,525,416,612,1630,733,747,1937,146,420,544,956,115,1310,29,520,32,1126,48,1580,119,11824,0,1067,0,2691
2013,February,Tuesday,6:00-7:00,1178,4321,0,1210,86,2776,287,958,204,804,208,1349,750,653,433,421,559,1008,806,861,1783,146,366,308,1451,164,1436,110,680,40,1307,70,1765,492,7255,0,1297,0,2885
2013,February,Tuesday,7:00-8:00,1124,3546,0,1051,26,2277,172,565,172,658,139,837,440,445,364,228,393,501,527,512,1206,84,295,391,1027,128,1300,40,686,39,1137,107,1524,185,4709,0,998,0,2528
2013,February,Tuesday,8:00-9:00,1080,1839,0,687,102,1563,28,491,117,505,126,499,237,397,281,207,248,305,316,340,1047,111,273,221,1170,45,1153,12,556,26,870,66,878,509,2425,0,693,0,1734
2013,February,Tuesday,9:00-10:00,238,575,0,371,74,465,22,345,83,317,79,427,203,220,156,79,94,126,116,173,382,59,107,114,423,24,414,9,310,19,431,59,429,456,299,0,459,0,1033
2013,February,Tuesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Wednesday,5:00-6:00,5309,843,0,159,48,780,90,220,19,131,86,376,229,411,622,79,136,309,297,76,285,30,47,52,217,79,136,7,53,2,92,21,95,132,4123,0,105,0,161
2013,February,Wednesday,6:00-7:00,8488,2550,0,766,57,2704,171,896,227,474,299,971,521,1376,1025,465,1176,632,680,486,715,101,160,313,360,48,442,19,151,8,228,20,355,92,7891,0,234,0,434
2013,February,Wednesday,7:00-8:00,2973,4594,0,1255,264,4582,665,2207,264,1410,319,1572,1264,3259,2166,938,2001,1739,1069,750,1575,142,270,279,838,43,635,33,192,12,281,62,661,352,5856,0,438,0,1004
2013,February,Wednesday,8:00-9:00,1224,4090,0,1296,53,3519,268,1811,325,1584,478,2079,943,3376,1773,660,2404,1338,2129,1183,1326,103,351,258,932,38,565,17,230,7,361,56,632,87,3675,0,474,0,1087
2013,February,Wednesday,9:00-10:00,1126,3092,0,971,102,2705,242,1350,265,1284,240,1745,1155,2549,1932,900,1721,1385,1556,600,1585,120,291,235,1057,48,569,8,199,5,284,9,437,236,2811,0,324,0,927
2013,February,Wednesday,10:00-11:00,1090,2518,0,910,29,2242,274,1147,273,814,327,1527,636,1452,1590,833,1435,1902,1034,715,1425,159,294,203,876,72,544,43,214,7,397,11,480,77,4150,0,289,0,892
2013,February,Wednesday,11:00-12:00,1060,3116,0,968,56,2141,451,1342,205,876,246,1253,786,1096,1570,877,1312,1276,1378,841,1298,99,310,261,847,77,586,8,239,10,358,41,543,159,3237,0,395,0,1149
2013,February,Wednesday,12:00-1:00 PM,1108,3098,0,855,62,2334,157,1093,257,726,323,1488,737,1577,1101,851,1127,1141,1086,269,1813,70,325,368,712,16,636,33,287,11,461,22,561,227,5731,0,449,0,1171
2013,February,Wednesday,1:00-2:00,1109,2974,0,947,99,2918,195,1044,293,782,273,1438,605,1519,1055,679,1322,867,1485,530,1521,128,277,242,711,67,600,28,247,7,393,24,533,296,4767,0,437,0,1322
2013,February,Wednesday,2:00-3:00,1074,2907,0,875,72,2666,281,1093,193,690,299,1313,452,1309,1026,531,1223,1093,1395,828,1449,135,332,203,823,106,670,23,274,24,623,41,615,276,5711,0,502,0,1458
2013,February,Wednesday,3:00-4:00,1038,3777,0,923,78,2285,270,905,215,699,227,912,612,1315,392,387,1009,955,1435,755,1449,89,336,267,812,120,770,77,309,6,707,22,815,329,7066,0,685,0,1761
2013,February,Wednesday,4:00-5:00,1097,3241,0,834,149,2467,173,877,181,485,353,1042,561,877,467,599,686,1325,1068,782,1656,122,404,245,1090,107,1015,54,453,11,802,42,1008,776,11316,0,798,0,2240
2013,February,Wednesday,5:00-6:00,1324,4800,0,1442,26,3056,228,1012,229,692,238,1279,365,757,507,411,604,1703,766,753,1953,146,419,557,979,118,1350,29,523,33,1159,48,1593,121,12227,0,1056,0,3008
2013,February,Wednesday,6:00-7:00,1222,4302,0,1244,86,2739,283,971,206,785,203,1357,754,630,418,416,552,1053,842,868,1798,145,365,316,1485,169,1480,111,684,41,1345,71,1780,500,7472,0,1285,0,3225
2013,February,Wednesday,7:00-8:00,1134,3621,0,1059,26,2246,169,572,175,642,135,842,442,430,352,225,388,523,550,516,1216,84,295,401,1052,132,1340,40,690,40,1171,108,1537,188,4638,0,988,0,2825
2013,February,Wednesday,8:00-9:00,1093,1878,0,692,103,1562,28,498,119,493,123,502,238,384,271,204,244,319,330,343,1055,111,272,226,1197,46,1189,12,559,26,895,67,885,517,2349,0,686,0,1938
2013,February,Wednesday,9:00-10:00,251,571,0,390,75,475,22,350,84,309,77,430,204,213,150,78,93,132,114,175,394,58,108,116,410,25,432,9,309,20,410,59,438,463,254,0,455,0,1154
2013,February,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Thursday,5:00-6:00,5089,854,0,154,46,772,89,219,19,126,83,359,219,415,628,80,138,292,280,75,280,29,46,51,210,74,128,6,50,2,87,20,89,127,3663,0,97,0,154
2013,February,Thursday,6:00-7:00,7963,2583,0,740,55,2674,169,893,226,455,287,926,497,1391,1036,472,1192,596,642,478,704,98,155,303,349,45,414,18,144,8,217,19,335,88,6890,0,216,0,415
2013,February,Thursday,7:00-8:00,2404,4653,0,1213,255,4532,657,2202,264,1354,306,1500,1206,3295,2190,951,2029,1642,1009,738,1550,138,264,271,812,40,594,32,183,12,267,59,624,339,4650,0,405,0,961
2013,February,Thursday,8:00-9:00,1259,3821,0,1213,51,3389,265,1822,324,1482,459,1980,900,3452,1793,669,2437,1263,2009,1164,1305,100,343,250,904,36,529,16,219,7,343,53,597,83,2628,0,438,0,1040
2013,February,Thursday,9:00-10:00,1116,3148,0,845,99,2869,239,1308,265,1170,230,1598,1103,2389,1953,913,1745,1307,1468,590,1560,117,284,228,1025,45,533,7,190,4,270,8,413,228,1955,0,299,0,886
2013,February,Thursday,10:00-11:00,1066,2620,0,861,28,2264,271,1135,272,772,314,1288,607,1444,1607,806,1455,1795,976,703,1403,155,287,197,849,67,510,41,204,6,377,11,454,74,3350,0,267,0,854
2013,February,Thursday,11:00-12:00,1064,2914,0,968,54,2117,446,1339,205,841,236,1196,750,1108,1587,889,1330,1205,1301,827,1277,96,302,253,822,72,549,8,228,9,340,39,513,153,2566,0,365,0,1099
2013,February,Thursday,12:00-1:00 PM,1064,2988,0,826,60,2309,156,1090,257,697,310,1420,704,1594,1113,863,1143,1077,1025,265,1784,68,317,357,691,15,596,31,274,10,437,21,530,219,4974,0,415,0,1120
2013,February,Thursday,1:00-2:00,1121,3031,0,880,96,2735,192,1041,292,741,263,1363,578,1495,1067,689,1340,819,1402,521,1497,125,270,235,690,63,562,27,236,7,373,23,504,286,4075,0,404,0,1265
2013,February,Thursday,2:00-3:00,1056,2961,0,859,69,2574,278,1015,192,662,287,1228,432,1323,1037,538,1240,1032,1317,815,1425,131,323,197,798,99,627,22,262,22,591,39,581,266,4970,0,464,0,1394
2013,February,Thursday,3:00-4:00,1084,3692,0,921,76,2129,267,902,214,671,217,871,584,1330,396,392,1023,901,1354,743,1425,86,328,259,787,112,721,73,295,5,671,21,770,317,6395,0,633,0,1685
2013,February,Thursday,4:00-5:00,1103,3132,0,806,144,2439,171,875,181,466,339,995,536,887,472,607,695,1251,1008,770,1630,119,394,237,1057,100,951,52,433,10,762,39,952,748,10509,0,737,0,2143
2013,February,Thursday,5:00-6:00,1284,4727,0,1393,25,3023,225,1010,229,664,228,1221,349,765,512,416,613,1607,723,741,1922,142,408,541,949,111,1264,28,499,31,1100,46,1505,117,11306,0,976,0,2877
2013,February,Thursday,6:00-7:00,1179,4235,0,1202,83,2708,280,968,206,753,195,1295,720,637,422,421,560,994,795,854,1769,142,356,306,1440,159,1386,105,653,39,1277,67,1682,482,6834,0,1188,0,3084
2013,February,Thursday,7:00-8:00,1119,3531,0,1023,25,2222,167,571,174,616,130,804,422,435,356,228,393,494,520,508,1197,82,287,389,1020,124,1255,38,659,38,1112,102,1452,181,4399,0,913,0,2703
2013,February,Thursday,8:00-9:00,1115,1782,0,669,99,1547,27,496,119,473,118,479,227,388,274,207,248,301,312,337,1039,108,265,219,1161,43,1113,12,534,25,850,63,837,499,2233,0,634,0,1854
2013,February,Thursday,9:00-10:00,313,559,0,340,72,444,21,349,83,297,74,410,195,215,152,79,94,124,118,172,409,57,105,113,380,23,409,9,267,19,421,56,428,446,246,0,420,0,1104
2013,February,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Friday,5:00-6:00,5362,880,0,160,48,836,97,212,18,126,83,360,220,408,617,79,135,445,428,76,285,28,45,50,206,74,127,7,51,2,87,21,93,135,3761,0,107,0,159
2013,February,Friday,6:00-7:00,8523,2662,0,767,57,2899,184,864,219,457,288,931,499,1365,1017,461,1165,909,979,487,717,95,150,297,342,44,413,18,146,8,218,20,350,94,7046,0,239,0,428
2013,February,Friday,7:00-8:00,2609,4795,0,1256,264,4912,713,2128,255,1359,307,1507,1212,3233,2149,929,1982,2503,1539,751,1578,134,255,265,796,40,593,32,186,12,268,61,653,360,4678,0,447,0,991
2013,February,Friday,8:00-9:00,1252,4166,0,1291,53,4006,287,1763,314,1497,460,1969,904,3133,1759,653,2381,1926,3064,1185,1329,97,331,245,886,36,528,17,223,7,344,55,624,88,2152,0,483,0,1073
2013,February,Friday,9:00-10:00,1189,3355,0,985,102,2822,259,1305,256,1247,231,1706,1108,2236,1916,892,1705,1993,2239,601,1588,113,275,223,1004,45,532,7,193,4,271,9,431,241,1810,0,330,0,914
2013,February,Friday,10:00-11:00,1081,2577,0,964,29,2328,293,1054,263,802,315,1413,610,1284,1577,800,1422,2737,1489,716,1428,150,277,193,832,67,509,41,207,6,379,11,474,79,3415,0,294,0,881
2013,February,Friday,11:00-12:00,1107,3108,0,977,56,2295,483,1294,198,844,237,1201,753,1087,1558,869,1300,1837,1983,842,1300,93,292,248,805,72,548,8,231,9,341,41,536,162,2393,0,402,0,1134
2013,February,Friday,12:00-1:00 PM,1055,3234,0,855,62,2503,169,1054,248,700,311,1427,707,1565,1092,843,1117,1642,1563,270,1816,66,307,349,676,15,594,32,278,10,439,22,554,232,5044,0,458,0,1155
2013,February,Friday,1:00-2:00,1091,3117,0,973,100,3094,209,1006,282,753,263,1378,580,1507,1047,673,1309,1248,2137,531,1524,120,261,230,675,63,561,27,239,7,374,24,527,303,4042,0,445,0,1305
2013,February,Friday,2:00-3:00,1060,2869,0,930,72,2907,301,1054,186,665,288,1258,433,1299,1018,526,1211,1573,2008,830,1451,127,313,193,782,99,626,22,265,23,594,41,608,282,4938,0,512,0,1438
2013,February,Friday,3:00-4:00,1096,3796,0,953,79,2308,289,872,207,673,218,875,587,1305,389,383,1000,1374,2065,757,1451,84,317,254,771,112,719,74,300,5,674,22,805,336,6491,0,698,0,1738
2013,February,Friday,4:00-5:00,1105,3260,0,835,149,2644,186,845,175,467,340,999,538,870,463,593,679,1908,1536,784,1659,115,381,233,1035,100,949,52,439,10,765,41,995,793,10615,0,813,0,2210
2013,February,Friday,5:00-6:00,1299,4725,0,1443,26,3276,244,976,221,667,229,1226,350,751,503,407,599,2451,1102,755,1957,138,395,529,929,110,1261,28,507,31,1105,48,1573,124,11828,0,1077,0,2968
2013,February,Friday,6:00-7:00,1230,4478,0,1245,86,2936,304,936,199,756,196,1301,723,625,415,412,547,1516,1212,870,1801,137,345,300,1410,158,1383,107,663,39,1282,70,1759,510,7271,0,1310,0,3182
2013,February,Friday,7:00-8:00,1137,3783,0,1060,26,2408,182,552,168,619,130,808,424,427,349,223,384,753,792,517,1219,79,278,381,999,123,1252,39,669,38,1116,107,1518,192,4602,0,1007,0,2788
2013,February,Friday,8:00-9:00,1114,1879,0,692,103,1679,30,480,115,475,119,481,228,381,269,202,242,459,476,344,1057,105,257,215,1137,43,1110,12,542,25,853,66,875,529,2295,0,699,0,1913
2013,February,Friday,9:00-10:00,244,604,0,402,75,505,23,337,81,298,75,412,196,211,149,77,92,189,158,175,415,55,120,111,462,23,453,9,314,19,435,58,496,473,-66,0,463,0,1139
2013,February,Friday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Saturday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Saturday,5:00-6:00,3222,1112,0,245,49,862,75,266,41,179,74,313,192,383,402,195,36,196,178,121,286,12,67,51,156,25,146,15,30,10,101,13,92,100,1722,0,147,0,190
2013,February,Saturday,6:00-7:00,3909,1877,0,507,17,1714,82,719,225,375,161,528,353,866,697,1048,357,540,550,346,833,60,114,231,291,75,323,14,97,3,286,16,233,33,3157,0,266,0,441
2013,February,Saturday,7:00-8:00,4142,2632,0,899,42,3189,203,1471,428,642,266,1382,479,1290,1815,589,1494,880,1444,803,1480,212,194,208,507,161,452,98,134,11,273,37,584,87,990,0,433,0,815
2013,February,Saturday,8:00-9:00,2992,3094,0,914,46,3121,159,1298,608,744,336,1177,958,1203,1417,704,1574,1314,1418,976,1186,246,165,166,478,145,296,111,105,23,181,27,422,90,977,0,473,0,906
2013,February,Saturday,9:00-10:00,2565,3148,0,773,44,2759,192,773,743,743,200,615,1451,1518,1245,511,1540,1321,1214,1017,1085,170,233,284,330,43,255,70,119,7,162,13,307,118,786,0,320,0,864
2013,February,Saturday,10:00-11:00,3095,2736,0,723,24,2210,158,876,145,560,220,396,1270,1106,689,407,1259,1241,1427,680,1453,137,306,326,549,104,438,28,201,13,361,14,442,78,1003,0,365,0,896
2013,February,Saturday,11:00-12:00,2786,3237,0,637,28,2072,173,765,292,461,242,1067,574,783,779,407,1390,1367,1468,865,1498,113,263,186,685,50,572,39,188,26,355,18,433,133,1605,0,368,0,973
2013,February,Saturday,12:00-1:00 PM,1281,3808,0,792,26,2546,126,1166,69,447,189,1308,566,1194,616,346,1365,1061,1360,751,1456,152,295,459,494,85,556,46,214,3,486,28,565,104,3934,0,441,0,1315
2013,February,Saturday,1:00-2:00,2317,3642,0,765,33,2126,170,713,320,533,83,1073,475,1277,389,247,1020,1115,1532,668,1471,156,286,159,698,40,658,47,249,29,544,30,601,152,3021,0,563,0,1354
2013,February,Saturday,2:00-3:00,2676,3566,0,679,23,2014,110,786,308,338,318,846,845,901,343,215,922,1224,1337,617,1479,80,376,249,672,49,722,107,200,7,647,16,634,122,2856,0,557,0,1509
2013,February,Saturday,3:00-4:00,2713,3945,0,777,43,2183,172,602,314,443,114,877,501,508,496,262,852,738,1671,903,1325,176,275,186,798,142,709,100,236,46,584,27,622,213,4641,0,597,0,1622
2013,February,Saturday,4:00-5:00,1213,4141,0,897,51,2544,138,673,135,496,158,840,484,418,595,198,733,1282,1070,748,1523,112,272,321,774,210,774,104,323,145,642,23,975,289,7865,0,787,0,1873
2013,February,Saturday,5:00-6:00,1288,5121,0,1163,61,3083,151,923,107,257,551,935,461,613,417,340,513,917,1023,1050,967,117,302,627,593,182,893,83,378,197,926,25,1228,312,9263,0,1019,0,2201
2013,February,Saturday,6:00-7:00,3097,5533,0,947,30,2631,95,932,88,276,451,1049,312,206,643,223,498,162,1078,987,1209,126,276,425,873,148,1013,324,263,77,900,19,1173,188,4745,0,1050,0,2381
2013,February,Saturday,7:00-8:00,1260,3466,0,950,23,2644,78,914,73,192,577,917,326,181,420,122,391,80,772,651,881,72,185,329,740,178,780,247,282,74,732,21,1111,138,2920,0,761,0,1675
2013,February,Saturday,8:00-9:00,1177,2449,0,591,11,1532,69,456,74,300,266,621,272,150,354,113,190,56,593,409,593,55,150,445,518,86,676,82,299,55,499,22,741,70,1736,0,608,0,1361
2013,February,Saturday,9:00-10:00,166,408,0,263,8,330,38,233,34,152,81,286,102,74,79,35,49,15,15,135,18,18,13,94,15,25,17,30,15,22,14,7,16,22,48,0,255,0,554
2013,February,Saturday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,February,Sunday,5:00-6:00,2120,701,0,137,41,571,66,215,18,74,48,204,124,163,246,41,70,194,187,65,242,25,39,33,135,50,86,9,68,2,64,15,68,52,1775,0,97,0,129
