year,month ,day,time,recto_entry,recto_exit,legarda_entry,legarda_exit,pureza_entry,pureza_exit,v_mapa_entry,v_mapa_exit,j_ruiz_entry,j_ruiz_exit,gilmore_entry,gilmore_exit,betty_go_entry,betty_go_exit,araneta_cubao_entry,araneta_cubao_exit,anonas_entry,anonas_exit,katipunan_entry,katipunan_exit,santolan_entry,santolan_exit,
2011,July,21,12:00-13:00,2380,2749,1893,1495,645,797,585,672,153,110,274,380,178,159,1687,2569,588,406,1817,895,1834,1735,
2011,July,21,13:00-14:00,2621,2683,1962,1308,846,676,615,589,115,98,282,366,166,154,1569,2516,592,515,1256,1027,1276,1761,
2011,July,21,14:00-15:00,2937,2590,1732,963,774,506,657,525,91,114,375,368,138,159,1837,2553,479,515,1312,973,978,2154,
2011,July,21,15:00-16:00,3393,2509,2016,1008,965,453,762,663,141,113,514,346,165,197,2272,2277,413,701,1037,1297,829,2738,
2011,July,21,16:00-17:00,4339,2240,2333,972,1206,498,941,670,204,169,707,348,252,234,2164,2574,485,816,1108,1645,833,3475,
2011,July,21,17:00-18:00,5811,2616,2541,1158,1585,762,1226,944,310,238,715,408,236,254,3037,3330,599,1261,1301,2233,843,4894,
2011,July,21,18:00-19:00,5907,2209,2612,713,1420,749,1180,920,166,249,586,341,195,298,2610,3572,493,1312,1011,2131,508,4906,
2011,July,21,19:00-20:00,4241,1502,2093,474,1332,562,896,678,132,215,417,288,111,233,2604,2560,280,1268,721,1897,446,4262,
2011,July,21,20:00-21:00,2632,1271,1308,370,852,531,680,529,73,142,201,244,76,142,2030,2237,241,867,518,1292,471,3236,
2011,July,21,21:00-22:00,1363,860,926,278,575,345,544,299,36,97,53,122,24,109,1067,1194,103,570,240,877,131,2086,
2011,July,21,22:00-23:00, -   , -   , -   ,2,1, -   ,6, -   , -   , -   ,26,4,1,9,12,89,1,120, -   ,207, -   ,206,
2011,July,21,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,July,21,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,July,22,4:00-5:00,25, -   ,9, -   ,13, -   ,14, -   ,4, -   ,3, -   , -   , -   ,21, -   ,17, -   ,57, -   ,122, -   ,
2011,July,22,5:00-6:00,458,902,92,188,198,140,139,94,48,56,89,91,47,38,279,270,159,59,888,128,1740,245,
2011,July,22,6:00-7:00,1173,3762,248,3151,529,1119,604,453,250,226,308,471,290,171,1411,1146,1313,213,2610,495,6379,658,
2011,July,22,7:00-8:00,2133,6007,417,4309,900,2469,1212,828,323,449,294,899,434,303,2122,2201,1453,525,3572,1016,5082,1036,
2011,July,22,8:00-9:00,2047,5857,395,2929,728,1380,957,884,281,437,282,801,366,321,1826,2498,1202,428,3237,924,4219,1002,
2011,July,22,9:00-10:00,1792,4395,484,1963,559,1192,641,839,200,202,234,465,245,248,1430,2277,901,317,2111,747,3483,989,
2011,July,22,10:00-11:00,1962,3760,607,2003,452,1054,586,631,180,121,320,438,203,135,1651,1842,790,331,1630,663,2335,1143,
2011,July,22,11:00-12:00,2391,3446,897,1607,520,867,595,788,139,108,311,356,205,114,1715,1988,613,390,1640,745,2226,1487,
2011,July,22,12:00-13:00,2449,3164,1220,1741,653,689,717,626,144,138,313,456,217,165,1710,2379,644,471,1626,900,2097,1738,
2011,July,22,13:00-14:00,2811,3037,1269,1395,699,672,626,638,129,107,281,370,164,133,1724,2201,575,480,1439,874,1561,1769,
2011,July,22,14:00-15:00,3054,2858,1456,882,727,587,635,596,112,126,360,362,180,194,1732,2518,548,558,1153,1040,1192,2327,
2011,July,22,15:00-16:00,3589,2749,1779,726,1175,467,749,583,173,125,474,340,227,184,1743,2594,474,636,1064,1229,1122,2734,
2011,July,22,16:00-17:00,4613,2582,2213,910,1143,499,884,737,204,151,685,372,232,234,1976,3086,576,839,1140,1492,890,3775,
2011,July,22,17:00-18:00,6042,2584,2640,734,1360,580,1289,941,313,195,801,364,293,255,2453,4154,651,1158,1411,2049,919,4861,
2011,July,22,18:00-19:00,6142,2264,2371,559,1334,726,1283,887,214,223,601,317,226,288,2621,4515,775,1427,1774,2113,924,5643,
2011,July,22,19:00-20:00,4851,2083,2058,524,1382,578,1233,856,138,206,397,311,136,265,2928,3691,653,1371,1201,2013,773,5242,
2011,July,22,20:00-21:00,2970,1450,1302,439,846,533,786,577,87,143,213,257,67,145,2362,2449,299,858,649,1590,503,3527,
2011,July,22,21:00-22:00,1589,871,858,261,542,403,645,322,30,108,74,120,29,118,1191,1270,104,539,232,967,132,2337,
2011,July,22,22:00-23:00, -   , -   , -   ,2,1, -   ,7,1, -   ,3,9,6,1,14,25,129,7,123, -   ,235, -   ,263,
2011,July,22,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
