psgc_muni,pov_muni_year,pov_muni_measure,estimate,standard_error,coefficient_of_variation
41020000,2009,Incidence,16.5,2.5,15.4
41021000,2009,Incidence,16.8,1.4,8.1
41022000,2009,Incidence,11.2,1.7,15.3
41023000,2009,Incidence,15.4,1.7,11
41024000,2009,Incidence,9.5,1.6,17.1
41025000,2009,Incidence,5.3,1.5,27.5
41026000,2009,Incidence,5.8,1.2,20.1
41027000,2009,Incidence,9.4,2,20.8
41028000,2009,Incidence,8.6,1.4,16.3
41029000,2009,Incidence,4.1,1,23.2
41030000,2009,Incidence,5.6,1.5,26.3
41032000,2009,Incidence,16.6,2,12.2
41033000,2009,Incidence,26.2,2.7,10.5
41034000,2009,Incidence,18,1.9,10.6
42101000,2009,Incidence,13.8,1.6,11.9
42102000,2009,Incidence,6.3,1.2,19.2
42103000,2009,Incidence,3.6,0.6,17.1
42104000,2009,Incidence,3.4,1.7,48.4
42105000,2009,Incidence,5.5,0.9,15.5
42106000,2009,Incidence,5.3,0.8,15.8
42123000,2009,Incidence,5.7,1.1,19.7
42107000,2009,Incidence,13.7,2.1,15.4
42108000,2009,Incidence,3.5,1,29.3
42109000,2009,Incidence,2.3,0.4,16.2
42110000,2009,Incidence,6.7,0.9,13.5
42111000,2009,Incidence,4.8,1.1,22.5
42112000,2009,Incidence,19.4,2.7,13.8
42113000,2009,Incidence,16.3,2.2,13.3
42114000,2009,Incidence,4.5,1.1,23.5
42115000,2009,Incidence,8.4,1.5,18.1
42116000,2009,Incidence,3,1,34.8
42117000,2009,Incidence,5.9,1.3,22.4
42118000,2009,Incidence,11,1.3,11.6
42119000,2009,Incidence,5.6,1,18.4
42120000,2009,Incidence,5.4,1,17.8
42121000,2009,Incidence,16.5,2.8,16.8
42122000,2009,Incidence,4.3,1.3,30.9
43401000,2009,Incidence,6.4,1.6,25.5
43402000,2009,Incidence,2.8,1,36.5
43404000,2009,Incidence,1.7,0.7,38.9
43406000,2009,Incidence,12,1.9,16.1
43407000,2009,Incidence,11.5,1.9,16.5
43403000,2009,Incidence,1.7,0.7,43.1
43405000,2009,Incidence,2,0.5,25.9
43428000,2009,Incidence,1.5,0.6,40.1
43408000,2009,Incidence,11,2.5,22.6
43409000,2009,Incidence,12.8,5,39.4
43410000,2009,Incidence,7.6,1.5,19.2
43411000,2009,Incidence,1.6,0.8,46
43412000,2009,Incidence,8.2,1.5,17.9
43413000,2009,Incidence,7.2,1.7,23.5
43414000,2009,Incidence,14.4,2.7,18.7
43415000,2009,Incidence,13.8,2.1,15.2
43416000,2009,Incidence,13.4,1.7,12.7
43417000,2009,Incidence,7.3,1.2,16.9
43418000,2009,Incidence,3.2,1.7,53.3
43419000,2009,Incidence,2.8,0.9,32.9
43420000,2009,Incidence,8.9,2.2,24.6
43421000,2009,Incidence,7.4,2.2,29.3
43422000,2009,Incidence,3.4,1,30.4
43423000,2009,Incidence,5.8,1.7,30.1
43424000,2009,Incidence,2.7,0.5,19.8
43425000,2009,Incidence,1.4,0.6,41.1
43426000,2009,Incidence,2.3,0.8,33.5
43427000,2009,Incidence,16.8,2.1,12.2
43429000,2009,Incidence,11.4,2.2,19.7
43430000,2009,Incidence,3.7,1.5,39.1
45601000,2009,Incidence,19.8,2.6,12.9
45602000,2009,Incidence,17,1.9,11.3
45603000,2009,Incidence,12.7,1.4,11.1
45605000,2009,Incidence,34.9,2.3,6.5
45606000,2009,Incidence,39.3,3.8,9.6
45607000,2009,Incidence,25.8,1.8,6.8
45608000,2009,Incidence,10.6,1.6,15.1
45610000,2009,Incidence,27.8,2,7.1
45647000,2009,Incidence,10.5,1.4,13
45615000,2009,Incidence,13.3,2.5,18.4
45616000,2009,Incidence,27.5,2.5,9
45617000,2009,Incidence,27.8,3,10.9
45618000,2009,Incidence,27.5,1.8,6.5
45619000,2009,Incidence,16.7,1.6,9.3
45620000,2009,Incidence,15,2.3,15.2
45621000,2009,Incidence,39,5.1,13.2
45622000,2009,Incidence,21.7,1.4,6.5
45623000,2009,Incidence,5.2,1.3,24.7
45624000,2009,Incidence,3.6,0.9,24.7
45625000,2009,Incidence,29.5,2.5,8.3
45627000,2009,Incidence,21.5,1.9,9
45628000,2009,Incidence,31.5,2.5,7.9
45629000,2009,Incidence,17.2,2.4,13.7
45630000,2009,Incidence,13.4,2,14.9
45631000,2009,Incidence,34.5,3.3,9.5
45632000,2009,Incidence,36,5.7,15.8
45633000,2009,Incidence,29.7,3.3,11.2
45634000,2009,Incidence,24.2,2,8.2
45635000,2009,Incidence,12.3,2.2,17.7
45636000,2009,Incidence,27,2.2,8.3
45637000,2009,Incidence,29.2,2.5,8.6
45638000,2009,Incidence,17.1,2,11.8
45639000,2009,Incidence,11.9,2.2,18.8
45640000,2009,Incidence,39,5.2,13.3
45641000,2009,Incidence,16.7,2.4,14.4
45642000,2009,Incidence,41.4,3.3,7.9
45644000,2009,Incidence,41.1,3.3,8.1
45645000,2009,Incidence,14.5,1.7,11.8
45646000,2009,Incidence,23.7,2,8.3
45648000,2009,Incidence,13.8,1.9,13.5
45649000,2009,Incidence,21.2,1.6,7.6
45801000,2009,Incidence,2.4,1.2,49.4
45803000,2009,Incidence,11.4,2.8,24.8
45804000,2009,Incidence,4,0.8,19.5
45805000,2009,Incidence,1.4,0.8,56.6
45806000,2009,Incidence,5.5,1.6,28.3
45802000,2009,Incidence,3.6,1,29.3
45807000,2009,Incidence,15.7,2.5,16
45809000,2009,Incidence,2.2,1.1,50
45810000,2009,Incidence,5.9,2,33.3
45808000,2009,Incidence,4.5,1.6,35.3
45811000,2009,Incidence,2.2,0.8,37.6
45812000,2009,Incidence,10.5,2,18.9
45813000,2009,Incidence,3.2,1.5,47.1
45814000,2009,Incidence,3.3,1.6,47.3
174001000,2009,Incidence,26.5,2.3,8.6
174002000,2009,Incidence,36.9,4.8,13
174003000,2009,Incidence,30.7,3.8,12.4
174004000,2009,Incidence,26.8,3,11.1
174005000,2009,Incidence,30.6,2.6,8.5
174006000,2009,Incidence,35.2,4.2,12
175101000,2009,Incidence,37.5,6.1,16.4
175102000,2009,Incidence,34.2,6.4,18.7
175103000,2009,Incidence,32.4,5.5,17
175104000,2009,Incidence,23.8,3.7,15.7
175105000,2009,Incidence,38.3,6,15.8
175106000,2009,Incidence,28.9,5.3,18.2
175107000,2009,Incidence,38,6,15.6
175108000,2009,Incidence,36,5.4,15
175109000,2009,Incidence,34.8,4.5,12.9
175110000,2009,Incidence,29.8,3,10.2
175111000,2009,Incidence,38.1,6.1,16
175201000,2009,Incidence,44.5,3.9,8.8
175202000,2009,Incidence,39,5.6,14.4
175203000,2009,Incidence,35.8,3.4,9.4
175204000,2009,Incidence,51.5,6.3,12.3
175205000,2009,Incidence,23,2.4,10.4
175206000,2009,Incidence,35.5,3.7,10.5
175207000,2009,Incidence,41.8,5.5,13.2
175208000,2009,Incidence,38.4,3.2,8.3
175209000,2009,Incidence,31.7,3.1,9.7
175210000,2009,Incidence,37.9,4.5,11.7
175211000,2009,Incidence,23.9,4.2,17.4
175212000,2009,Incidence,29.7,3.8,12.9
175213000,2009,Incidence,33.6,5.3,15.8
175214000,2009,Incidence,36.8,4.2,11.5
175215000,2009,Incidence,35.2,3.4,9.6
175301000,2009,Incidence,23.4,4.1,17.7
175302000,2009,Incidence,36.1,8.6,23.9
175303000,2009,Incidence,35.1,5.8,16.5
175304000,2009,Incidence,44.2,8,18
175305000,2009,Incidence,27.5,4.5,16.2
175306000,2009,Incidence,26.7,3.7,13.7
175307000,2009,Incidence,26.5,4.8,18
175308000,2009,Incidence,36.6,7.7,21.1
175309000,2009,Incidence,28.4,4.6,16.1
175322000,2009,Incidence,28.5,4.7,16.3
175310000,2009,Incidence,20.4,3.5,17.2
175311000,2009,Incidence,41.6,5.7,13.8
175312000,2009,Incidence,29.7,5,16.9
175321000,2009,Incidence,-,-,-
175313000,2009,Incidence,18.1,5.3,29.5
175314000,2009,Incidence,17.6,3.6,20.6
175315000,2009,Incidence,21.4,3.8,17.5
175316000,2009,Incidence,15.5,2.2,14.2
175317000,2009,Incidence,34,5.6,16.5
175323000,2009,Incidence,32.7,5.9,18.2
175318000,2009,Incidence,24.9,3.4,13.6
175319000,2009,Incidence,25.6,4.7,18.2
175324000,2009,Incidence,30.1,6,19.8
175320000,2009,Incidence,35.1,4.1,11.6
175901000,2009,Incidence,37.3,6.5,17.4
175902000,2009,Incidence,38,5.9,15.6
175903000,2009,Incidence,50.4,6.5,12.8
175904000,2009,Incidence,47.4,8.1,17.2
175905000,2009,Incidence,41.9,4.9,11.6
175906000,2009,Incidence,46.6,6.1,13
175916000,2009,Incidence,45.7,7.6,16.6
175907000,2009,Incidence,48.8,6.3,12.9
175908000,2009,Incidence,45.9,6.7,14.5
175909000,2009,Incidence,35.9,4.5,12.6
175910000,2009,Incidence,39.2,5.4,13.8
175911000,2009,Incidence,43.5,6.1,14
175912000,2009,Incidence,45.5,6.7,14.7
175913000,2009,Incidence,47.4,6.9,14.5
175914000,2009,Incidence,50.5,8.4,16.6
175915000,2009,Incidence,50.1,6.4,12.7
175917000,2009,Incidence,45.7,8,17.5
99701000,2009,Incidence,23,2.9,12.6
97226000,2009,Incidence,66,6.2,9.4
97224000,2009,Incidence,75.3,4.9,6.5
97201000,2009,Incidence,40,4.5,11.3
97202000,2009,Incidence,26.8,5.2,19.5
97225000,2009,Incidence,71.1,6.8,9.6
97223000,2009,Incidence,70.4,4.6,6.6
97222000,2009,Incidence,68,5.9,8.6
97227000,2009,Incidence,65.8,6.8,10.3
97203000,2009,Incidence,57.1,4.4,7.7
97204000,2009,Incidence,45,7.5,16.7
97205000,2009,Incidence,48.9,6,12.2
97206000,2009,Incidence,51.4,5.1,10
97207000,2009,Incidence,68.2,5.4,7.9
97208000,2009,Incidence,57.8,6.8,11.7
97209000,2009,Incidence,55.5,5.4,9.7
97210000,2009,Incidence,47.3,5.1,10.7
97211000,2009,Incidence,66.3,4.7,7.1
97212000,2009,Incidence,37.3,5.4,14.5
97213000,2009,Incidence,60.2,5.3,8.7
97214000,2009,Incidence,65.8,5.6,8.4
97215000,2009,Incidence,79.9,4.5,5.7
97216000,2009,Incidence,68.2,5.2,7.7
97217000,2009,Incidence,54.1,5.9,10.9
97218000,2009,Incidence,56.8,4.5,7.9
97219000,2009,Incidence,63.6,5.8,9.2
97220000,2009,Incidence,61.7,6.2,10.1
97221000,2009,Incidence,45,5.7,12.7
97302000,2009,Incidence,31.5,4,12.7
97303000,2009,Incidence,43.6,6.1,14
97305000,2009,Incidence,46.8,6.8,14.5
97306000,2009,Incidence,43.1,5,11.6
97307000,2009,Incidence,38.8,5.2,13.3
97308000,2009,Incidence,42.8,4.6,10.7
97343000,2009,Incidence,36,5.7,16
97337000,2009,Incidence,40.9,7.4,18.1
97311000,2009,Incidence,45.9,6.4,14
97312000,2009,Incidence,33.9,4.6,13.5
97333000,2009,Incidence,48.4,7.8,16.1
97313000,2009,Incidence,53,5.7,10.7
97315000,2009,Incidence,35.9,4.9,13.5
97317000,2009,Incidence,39,6.8,17.4
97318000,2009,Incidence,52.7,6.4,12.2
97319000,2009,Incidence,26.5,4.1,15.6
97322000,2009,Incidence,21,2.7,12.9
97338000,2009,Incidence,49.8,7.9,15.8
97323000,2009,Incidence,36.6,5.2,14.1
97324000,2009,Incidence,41.6,6.4,15.4
97325000,2009,Incidence,47,5.8,12.4
97340000,2009,Incidence,54.5,7.1,13.1
97327000,2009,Incidence,47.6,7.8,16.4
97328000,2009,Incidence,38,5.3,14
97344000,2009,Incidence,44.5,6.3,14.2
97330000,2009,Incidence,36.5,5.2,14.3
97341000,2009,Incidence,46.5,6.3,13.4
97332000,2009,Incidence,19.9,2,10.2
98301000,2009,Incidence,54,6.3,11.6
98302000,2009,Incidence,40.2,5.4,13.5
98303000,2009,Incidence,43.9,5.8,13.2
98304000,2009,Incidence,42.4,5.4,12.8
98305000,2009,Incidence,32.2,3.6,11
98306000,2009,Incidence,36.7,4,10.8
98307000,2009,Incidence,68.9,5.7,8.2
98308000,2009,Incidence,40.5,5,12.3
98309000,2009,Incidence,36.4,4.1,11.3
98310000,2009,Incidence,61.7,6.8,11
98311000,2009,Incidence,63.3,7,11.1
98312000,2009,Incidence,51.2,4.9,9.6
98313000,2009,Incidence,48.3,4.7,9.7
98314000,2009,Incidence,66.5,7.8,11.8
98315000,2009,Incidence,45.1,4.5,10
98316000,2009,Incidence,59.5,5.8,9.8
50501000,2009,Incidence,40.1,2.4,6
50502000,2009,Incidence,38.7,2.2,5.8
50508000,2009,Incidence,40.5,2.2,5.3
50517000,2009,Incidence,35.1,2.3,6.5
50503000,2009,Incidence,29.7,2,6.7
50504000,2009,Incidence,37.2,2.2,5.9
50505000,2009,Incidence,52.7,3.7,7.1
50506000,2009,Incidence,30.7,2.1,6.7
50507000,2009,Incidence,48.3,2.7,5.6
50509000,2009,Incidence,37.3,3.4,9
50510000,2009,Incidence,40.2,2.8,7
50511000,2009,Incidence,45.4,4.1,9.1
50512000,2009,Incidence,42.9,2.2,5.1
50513000,2009,Incidence,51.3,3,5.8
50514000,2009,Incidence,37.8,2.4,6.2
50515000,2009,Incidence,58.6,3.2,5.5
50516000,2009,Incidence,34.2,2.8,8.3
50518000,2009,Incidence,37.9,2.9,7.6
51601000,2009,Incidence,38.3,2.8,7.4
51602000,2009,Incidence,48.2,3.3,6.8
51603000,2009,Incidence,21,2.1,9.9
51605000,2009,Incidence,37.3,3,7.9
51606000,2009,Incidence,36.5,2.1,5.8
51607000,2009,Incidence,43.4,3,7
51608000,2009,Incidence,35.6,2.8,7.8
51604000,2009,Incidence,45.4,5.1,11.3
51609000,2009,Incidence,34.7,4.3,12.4
51610000,2009,Incidence,43.1,3.7,8.7
51611000,2009,Incidence,28.6,3.1,10.9
51612000,2009,Incidence,42.1,3.4,8.1
51701000,2009,Incidence,37.4,3.4,-
51702000,2009,Incidence,50,4.1,8.1
51703000,2009,Incidence,40.1,2.9,7.1
51704000,2009,Incidence,35.1,5.1,14.4
51705000,2009,Incidence,44,2.7,6.2
51706000,2009,Incidence,46,3.2,6.9
51707000,2009,Incidence,46.1,5.6,12
51708000,2009,Incidence,42.7,2.6,6.1
51709000,2009,Incidence,29.4,4,13.5
51710000,2009,Incidence,32.4,2.8,8.5
51711000,2009,Incidence,53.5,2.9,5.4
51712000,2009,Incidence,52.4,3.4,6.6
51713000,2009,Incidence,46,6.2,13.5
51714000,2009,Incidence,59,3.2,5.4
51715000,2009,Incidence,41.2,2.8,6.8
51716000,2009,Incidence,31.5,2.5,7.8
51717000,2009,Incidence,46.7,3.1,6.6
51718000,2009,Incidence,46.9,2.7,5.7
51719000,2009,Incidence,49.9,3.4,6.7
51720000,2009,Incidence,40.3,4.7,11.7
51721000,2009,Incidence,36.6,3.3,8.9
51722000,2009,Incidence,48.4,3.6,7.4
51723000,2009,Incidence,35.5,3,8.6
51724000,2009,Incidence,24.4,2.4,9.8
51725000,2009,Incidence,43.8,3.1,7.1
51726000,2009,Incidence,46.7,3.8,8.1
51727000,2009,Incidence,48.7,4.7,9.6
51728000,2009,Incidence,33.1,2.4,7.4
51729000,2009,Incidence,50.2,4.6,9.1
51730000,2009,Incidence,46.4,3.1,6.6
51731000,2009,Incidence,51.8,3.6,7
51732000,2009,Incidence,41.6,3.1,7.6
51733000,2009,Incidence,39.1,3.2,8.1
51734000,2009,Incidence,43.8,2.7,6.2
51735000,2009,Incidence,58.1,4,6.8
51736000,2009,Incidence,41.9,2.9,6.9
51737000,2009,Incidence,53.2,3.3,6.3
52001000,2009,Incidence,38,4,10.4
52002000,2009,Incidence,39,2.7,7
52003000,2009,Incidence,30.9,2.7,8.6
52004000,2009,Incidence,49.7,3.9,7.8
52005000,2009,Incidence,41.5,4.2,10
52006000,2009,Incidence,45,3.2,7.1
52007000,2009,Incidence,35,3.9,11.3
52008000,2009,Incidence,36.6,2.6,7.1
52009000,2009,Incidence,36.5,2.9,7.9
52010000,2009,Incidence,41.2,2.8,6.7
52011000,2009,Incidence,22.7,1.5,6.4
54101000,2009,Incidence,45.5,3.2,7
54102000,2009,Incidence,39.7,3.5,8.7
54103000,2009,Incidence,43.1,3.7,8.7
54104000,2009,Incidence,37,4.2,11.4
54105000,2009,Incidence,41.5,2.8,6.6
54106000,2009,Incidence,47.6,3.2,6.7
54111000,2009,Incidence,28.9,2.3,8
54107000,2009,Incidence,46.7,4.1,8.8
54108000,2009,Incidence,41.3,3.3,7.9
54109000,2009,Incidence,45.5,3.5,7.6
54110000,2009,Incidence,41.1,3.3,8.1
54112000,2009,Incidence,45.3,3.2,7
54113000,2009,Incidence,37.4,3,8
54114000,2009,Incidence,44.7,4.2,9.4
54115000,2009,Incidence,40.4,3.2,8
54116000,2009,Incidence,43.8,3.8,8.6
54117000,2009,Incidence,47,3.2,6.8
54118000,2009,Incidence,38.1,3,7.9
54119000,2009,Incidence,39.1,3.7,9.5
54120000,2009,Incidence,52.7,3.4,6.5
54121000,2009,Incidence,42.9,2.9,6.8
56202000,2009,Incidence,39.1,3.1,7.9
56203000,2009,Incidence,38.8,2.6,6.6
56204000,2009,Incidence,32.9,2.6,8
56205000,2009,Incidence,38.9,3.1,7.9
56206000,2009,Incidence,44.4,3,6.8
56216000,2009,Incidence,27.6,2.3,8.3
56207000,2009,Incidence,47.3,3.1,6.6
56208000,2009,Incidence,33.6,2.4,7.2
56209000,2009,Incidence,34.2,2.7,7.9
56210000,2009,Incidence,41.6,3.3,8
56211000,2009,Incidence,44.6,3.5,7.8
56212000,2009,Incidence,43.2,2.8,6.6
56213000,2009,Incidence,44.3,2.5,5.5
56214000,2009,Incidence,36.7,3.1,8.5
56215000,2009,Incidence,35.8,3.8,10.6
60401000,2009,Incidence,48.9,4.6,9.4
60402000,2009,Incidence,52.7,5,9.5
60403000,2009,Incidence,39.6,2.9,7.4
60404000,2009,Incidence,45.7,4.2,9.2
60405000,2009,Incidence,47,4.5,9.5
60406000,2009,Incidence,39.6,3.4,8.7
60407000,2009,Incidence,24.9,3.3,13.2
60408000,2009,Incidence,39.1,4.1,10.6
60409000,2009,Incidence,62.3,4.3,6.9
60410000,2009,Incidence,63.3,4.2,6.6
60411000,2009,Incidence,48.9,3.8,7.8
60412000,2009,Incidence,24.8,4.7,19
60413000,2009,Incidence,43.3,4,9.2
60414000,2009,Incidence,36.9,3.5,9.5
60415000,2009,Incidence,42,4.2,10.1
60416000,2009,Incidence,24.4,2.9,11.7
60417000,2009,Incidence,42.5,4.8,11.2
60601000,2009,Incidence,45.4,4,8.9
60602000,2009,Incidence,46.3,3.6,7.7
60603000,2009,Incidence,25.8,5.1,19.6
60604000,2009,Incidence,39.7,3.3,8.3
60605000,2009,Incidence,49.7,5.6,11.3
60606000,2009,Incidence,37.2,3.2,8.6
60608000,2009,Incidence,38.5,3.4,8.9
60609000,2009,Incidence,42.1,4,9.5
60610000,2009,Incidence,37.3,4.9,13.2
60611000,2009,Incidence,40.1,3.7,9.2
60612000,2009,Incidence,41.8,4.1,9.8
60613000,2009,Incidence,23.8,3,12.5
60614000,2009,Incidence,55.5,4.1,7.3
60615000,2009,Incidence,43,6.2,14.4
60616000,2009,Incidence,37.5,2.8,7.5
60617000,2009,Incidence,49.6,4.3,8.7
60607000,2009,Incidence,44.1,3.6,8.1
60618000,2009,Incidence,43.5,3.7,8.4
61901000,2009,Incidence,27.3,4.7,17.3
61902000,2009,Incidence,26.2,4.8,18.5
61903000,2009,Incidence,15.6,3.8,24.4
61904000,2009,Incidence,26.7,4.5,16.7
61905000,2009,Incidence,20.2,4.6,22.6
61906000,2009,Incidence,32.8,4.5,13.6
61907000,2009,Incidence,25.5,4,15.7
61908000,2009,Incidence,19.4,3.6,18.5
61909000,2009,Incidence,23.1,3.5,15
61910000,2009,Incidence,22.1,4.1,18.6
61911000,2009,Incidence,22.2,4.2,18.7
61912000,2009,Incidence,17.8,3.5,19.5
61913000,2009,Incidence,20.4,4.4,21.7
61914000,2009,Incidence,12.1,2.7,22.4
61915000,2009,Incidence,24.3,4.9,20.1
61916000,2009,Incidence,17.5,3.7,21
61917000,2009,Incidence,29,3.6,12.3
67901000,2009,Incidence,23.9,2.5,10.4
67902000,2009,Incidence,17.7,3.3,18.4
67903000,2009,Incidence,36.4,3.9,10.7
67904000,2009,Incidence,44,5.5,12.5
67905000,2009,Incidence,49.3,5.7,11.6
63001000,2009,Incidence,30.9,3.6,11.5
63002000,2009,Incidence,30.4,4,13.2
63003000,2009,Incidence,31.5,4.5,14.2
63004000,2009,Incidence,18.5,2.9,15.8
63005000,2009,Incidence,30.4,3.9,12.9
63006000,2009,Incidence,19.8,3.3,16.6
63007000,2009,Incidence,15.9,2.5,15.9
63008000,2009,Incidence,26.2,3.8,14.5
63009000,2009,Incidence,33.1,4.7,14.3
63010000,2009,Incidence,26.8,5.6,20.7
63012000,2009,Incidence,15.2,2,13.1
63013000,2009,Incidence,29.6,3.5,11.8
63014000,2009,Incidence,46.8,5.2,11.1
63035000,2009,Incidence,24.5,2.9,12
63015000,2009,Incidence,48.4,4.7,9.6
63016000,2009,Incidence,17.3,2.8,16.2
63017000,2009,Incidence,22.3,3.1,13.9
63018000,2009,Incidence,16,2.3,14.5
63019000,2009,Incidence,22.1,3.2,14.3
63020000,2009,Incidence,15.8,2.4,15
63021000,2009,Incidence,29.2,3.8,12.8
63022000,2009,Incidence,7.6,1,13.3
63023000,2009,Incidence,25.8,2.8,10.9
63025000,2009,Incidence,23.2,3.3,14.1
63026000,2009,Incidence,15.2,2.9,18.8
63027000,2009,Incidence,33.8,4.2,12.3
63028000,2009,Incidence,33.7,4.4,13.1
63029000,2009,Incidence,22.6,2.7,12.1
63030000,2009,Incidence,26.1,2.9,11
63031000,2009,Incidence,15.5,2.9,18.5
63032000,2009,Incidence,16.8,2.9,17.3
63034000,2009,Incidence,15.8,2.2,14.2
63036000,2009,Incidence,10.2,2.1,20.3
63037000,2009,Incidence,17.3,2.4,13.9
63038000,2009,Incidence,42.3,4.6,10.9
63039000,2009,Incidence,28.3,3.7,13
63040000,2009,Incidence,38.3,4.2,10.8
63041000,2009,Incidence,17.9,2.9,15.9
63042000,2009,Incidence,30.1,5.3,17.5
63043000,2009,Incidence,13.5,2,14.5
63044000,2009,Incidence,24.1,3.1,12.9
63045000,2009,Incidence,23.3,3,12.9
63046000,2009,Incidence,35.5,4.2,11.8
63047000,2009,Incidence,15.4,2.6,16.7
64501000,2009,Incidence,11.2,2,18.2
64502000,2009,Incidence,20.7,3,14.5
64503000,2009,Incidence,28.9,4.4,15.1
64504000,2009,Incidence,27.3,3.4,12.5
64505000,2009,Incidence,39.1,3.4,8.7
64506000,2009,Incidence,41.9,5.2,12.4
64507000,2009,Incidence,55.2,4.7,8.6
64509000,2009,Incidence,25.6,3.8,14.8
64510000,2009,Incidence,31.4,3.6,11.4
64515000,2009,Incidence,40.9,3.2,7.8
64527000,2009,Incidence,45.9,5,11
64528000,2009,Incidence,15.7,2.9,18.7
64531000,2009,Incidence,19.2,3,15.4
64508000,2009,Incidence,24.7,3.2,12.8
64511000,2009,Incidence,30.6,3.9,12.6
64512000,2009,Incidence,52.8,5.8,10.9
64513000,2009,Incidence,39.1,4.9,12.4
64514000,2009,Incidence,33.8,4,11.7
64516000,2009,Incidence,19.3,3.4,17.5
64517000,2009,Incidence,29.7,5.2,17.6
64518000,2009,Incidence,28.4,4.8,16.8
64519000,2009,Incidence,40.6,5.5,13.5
64520000,2009,Incidence,20.7,3.8,18.4
64521000,2009,Incidence,20.4,3.3,16.1
64522000,2009,Incidence,24.6,3.2,13.1
64523000,2009,Incidence,28,3.2,11.6
64532000,2009,Incidence,55.9,8.1,14.6
64524000,2009,Incidence,34,4.4,12.8
64525000,2009,Incidence,21.8,5.1,23.4
64526000,2009,Incidence,17.6,3.7,21.2
64529000,2009,Incidence,31.8,6.1,19.2
64530000,2009,Incidence,21.2,3.4,16.3
71201000,2009,Incidence,25.4,3.3,13.1
71202000,2009,Incidence,53.7,4.5,8.4
71203000,2009,Incidence,49.6,4.2,8.5
71204000,2009,Incidence,36.8,3.1,8.4
71205000,2009,Incidence,23.9,2.7,11.3
71206000,2009,Incidence,51.9,2.9,5.5
71207000,2009,Incidence,46.8,3.4,7.3
71248000,2009,Incidence,63.7,4,6.2
71208000,2009,Incidence,47.9,3.5,7.4
71209000,2009,Incidence,55.9,3.1,5.5
71210000,2009,Incidence,40.4,2.7,6.6
71211000,2009,Incidence,52.3,3,5.8
71212000,2009,Incidence,55.2,3.3,5.9
71213000,2009,Incidence,51.3,3.4,6.7
71214000,2009,Incidence,39.2,3.3,8.4
71215000,2009,Incidence,32,4.1,12.9
71216000,2009,Incidence,26.9,3.6,13.4
71217000,2009,Incidence,56,4.2,7.5
71218000,2009,Incidence,62.1,4,6.4
71219000,2009,Incidence,30.1,3.6,12.1
71220000,2009,Incidence,42.4,3.6,8.4
71221000,2009,Incidence,51.7,3.2,6.2
71222000,2009,Incidence,46.8,2.8,6
71223000,2009,Incidence,47.2,3.4,7.1
71224000,2009,Incidence,47.1,2.4,5
71225000,2009,Incidence,36.4,2.2,6.1
71226000,2009,Incidence,60.1,2.9,4.8
71227000,2009,Incidence,42.6,3.8,8.9
71228000,2009,Incidence,28.4,3,10.4
71229000,2009,Incidence,32.8,2.9,8.7
71230000,2009,Incidence,38.8,2.2,5.6
71231000,2009,Incidence,58.4,3.2,5.5
71232000,2009,Incidence,24.9,2.9,11.7
71233000,2009,Incidence,33.3,4.2,12.5
71234000,2009,Incidence,67.1,3.9,5.8
71235000,2009,Incidence,62.1,3.7,5.9
71236000,2009,Incidence,48.8,3.8,7.7
71237000,2009,Incidence,64,4.8,7.6
71238000,2009,Incidence,53.6,4.1,7.6
71239000,2009,Incidence,52.2,3.6,6.9
71240000,2009,Incidence,54.4,4.3,7.9
71241000,2009,Incidence,45.9,4.7,10.3
71242000,2009,Incidence,11,2.2,19.5
71243000,2009,Incidence,51.4,3.2,6.2
71244000,2009,Incidence,56.6,3.8,6.7
71245000,2009,Incidence,37.4,2.5,6.8
71246000,2009,Incidence,50.1,2.9,5.8
71247000,2009,Incidence,50.4,2.9,5.7
72201000,2009,Incidence,51.2,4.5,8.8
72202000,2009,Incidence,47.1,5.2,10.9
72203000,2009,Incidence,62.4,4.7,7.5
72204000,2009,Incidence,49.4,4.9,9.9
72205000,2009,Incidence,43.6,2.4,5.4
72206000,2009,Incidence,44.2,3.5,7.9
72207000,2009,Incidence,53.5,3.2,5.9
72208000,2009,Incidence,37.6,3.5,9.2
72209000,2009,Incidence,55.1,3,5.5
72210000,2009,Incidence,40.7,2.6,6.5
72212000,2009,Incidence,48.6,4.4,9
72213000,2009,Incidence,43.7,3.4,7.8
72215000,2009,Incidence,31.4,3.2,10.2
72216000,2009,Incidence,39.9,3.8,9.6
72217000,2009,Incidence,13.9,1.5,10.7
72211000,2009,Incidence,37,3.1,8.5
72214000,2009,Incidence,27.2,3.6,13.1
72234000,2009,Incidence,27.1,2.4,8.7
72250000,2009,Incidence,18,2.6,14.3
72218000,2009,Incidence,27.8,4,14.5
72219000,2009,Incidence,17.4,3.1,18
72220000,2009,Incidence,25.9,3.8,14.7
72221000,2009,Incidence,42.9,3.2,7.4
72222000,2009,Incidence,55.6,3,5.4
72223000,2009,Incidence,31.6,2.8,9
72224000,2009,Incidence,47.6,3.1,6.6
72225000,2009,Incidence,58,4,6.9
72226000,2009,Incidence,19.6,2.4,12.2
72227000,2009,Incidence,18,3.1,17.3
72228000,2009,Incidence,50.6,4.1,8
72229000,2009,Incidence,50.7,4.3,8.4
72230000,2009,Incidence,14.1,2,14.4
72231000,2009,Incidence,35.8,3.2,9
72232000,2009,Incidence,20.4,2.7,13.4
72233000,2009,Incidence,48.9,3.4,6.9
